data_id,age,sex,birth_order,caregiver_education,ethnicity,is_norming,words_produced,words_understood
394144,10,Female,,Some College,Non-Hispanic,true,8,58
394145,9,Male,,College,Non-Hispanic,true,0,22
394146,14,Female,,College,Hispanic,true,7,58
394147,12,Female,,Some College,Non-Hispanic,true,6,17
394148,11,Female,,Some College,Non-Hispanic,true,55,189
394149,17,Male,,Some College,Non-Hispanic,true,35,276
394150,8,Male,,Graduate,Non-Hispanic,true,0,25
394151,8,Female,,Some Secondary,Non-Hispanic,true,1,2
394152,18,Female,,Some College,Non-Hispanic,true,69,69
394153,10,Male,,Secondary,Non-Hispanic,true,2,8
394154,16,Male,,Some College,Non-Hispanic,true,6,26
394155,8,Male,,College,Non-Hispanic,true,1,4
394156,16,Male,,Some College,Non-Hispanic,true,2,28
394157,14,Female,,Graduate,Non-Hispanic,true,16,115
394158,15,Male,,College,Non-Hispanic,true,6,55
394159,8,Female,,Secondary,Non-Hispanic,true,0,87
394160,13,Female,,Graduate,Non-Hispanic,true,186,339
394161,12,Female,,Some College,Non-Hispanic,true,0,15
394162,10,Female,,College,Non-Hispanic,true,79,394
394163,17,Male,,College,Non-Hispanic,true,37,386
394164,12,Male,,College,Non-Hispanic,true,5,12
394165,16,Male,,College,Non-Hispanic,true,67,238
394166,8,Male,,Some Graduate,Non-Hispanic,true,0,2
394167,8,Female,,Graduate,Non-Hispanic,true,1,56
394168,8,Male,,Some Secondary,Non-Hispanic,true,13,396
394169,8,Female,,College,Non-Hispanic,true,0,63
394170,10,Female,,Graduate,Non-Hispanic,true,0,11
394171,14,Male,,Graduate,Non-Hispanic,true,87,236
394172,8,Female,,College,Non-Hispanic,true,1,6
394173,13,Female,,College,Non-Hispanic,true,5,21
394174,8,Female,,College,Non-Hispanic,true,0,14
394175,9,Female,,College,Non-Hispanic,true,0,6
394176,10,Male,,College,Non-Hispanic,true,11,250
394177,16,Male,,Some College,Non-Hispanic,true,15,59
394178,8,Female,,Graduate,Non-Hispanic,true,0,23
394179,16,Male,,Graduate,Non-Hispanic,true,54,158
394180,14,Female,,College,Non-Hispanic,true,10,61
394181,10,Male,,Some College,Non-Hispanic,true,32,110
394182,16,Female,,College,Non-Hispanic,true,31,288
394183,9,Female,,Some College,Non-Hispanic,true,3,32
394184,13,Male,,College,Non-Hispanic,true,0,93
394185,9,Female,,Some College,Non-Hispanic,true,0,3
394186,13,Female,,College,Non-Hispanic,true,83,120
394187,9,Male,,Graduate,Non-Hispanic,true,0,23
394188,11,Female,,Some College,Non-Hispanic,true,0,124
394189,12,Male,,Some College,Non-Hispanic,true,4,111
394190,15,Male,,Some College,Non-Hispanic,true,25,80
394191,8,Male,,College,Non-Hispanic,true,0,40
394192,12,Female,,College,Non-Hispanic,true,18,82
394193,15,Male,,Secondary,Non-Hispanic,true,394,394
394194,10,Female,,College,Non-Hispanic,true,1,58
394195,9,Male,,College,Non-Hispanic,true,1,9
394196,12,Female,,College,Non-Hispanic,true,3,89
394197,9,Male,,College,Non-Hispanic,true,9,36
394198,12,Male,,College,Hispanic,true,4,93
394199,11,Male,,College,Non-Hispanic,true,9,107
394200,14,Male,,Graduate,Non-Hispanic,true,30,136
394201,16,Male,,Graduate,Non-Hispanic,true,5,64
394202,10,Male,,Secondary,Non-Hispanic,true,3,55
394203,12,Female,,Graduate,Non-Hispanic,true,3,38
394204,15,Female,,Graduate,Hispanic,true,43,131
394205,15,Female,,Some College,Hispanic,true,0,43
394206,17,Female,,Graduate,Non-Hispanic,true,27,122
394207,8,Female,,Some College,Non-Hispanic,true,0,0
394208,14,Male,,Secondary,Non-Hispanic,true,99,395
394209,8,Male,,Graduate,Non-Hispanic,true,1,2
394210,8,Male,,Graduate,Non-Hispanic,true,0,7
394211,13,Male,,Graduate,Non-Hispanic,true,10,30
394212,8,Female,,Graduate,Non-Hispanic,true,1,7
394213,9,Male,,Some College,Non-Hispanic,true,0,0
394214,13,Female,,College,Non-Hispanic,true,59,370
394215,14,Male,,College,Hispanic,true,135,236
394216,9,Male,,Some Secondary,Non-Hispanic,true,0,1
394217,12,Male,,Graduate,Non-Hispanic,true,9,22
394218,12,Male,,College,Non-Hispanic,true,197,322
394219,8,Male,,Secondary,Non-Hispanic,true,0,4
394220,10,Female,,Some College,Non-Hispanic,true,0,6
394221,18,Male,,Graduate,Non-Hispanic,true,96,161
394222,16,Male,,Graduate,Non-Hispanic,true,22,116
394223,18,Male,,College,Non-Hispanic,true,3,45
394224,9,Female,,Secondary,Non-Hispanic,true,2,37
394225,12,Male,,College,Non-Hispanic,true,2,50
394226,17,Male,,Some College,Non-Hispanic,true,68,188
394227,18,Female,,Secondary,Non-Hispanic,true,25,144
394228,18,Male,,College,Non-Hispanic,true,88,233
394229,8,Female,,Some College,Non-Hispanic,true,0,18
394230,14,Female,,Graduate,Non-Hispanic,true,2,25
394231,18,Female,,Some College,Non-Hispanic,true,11,174
394232,14,Female,,Secondary,Non-Hispanic,true,110,284
394233,13,Female,,College,Non-Hispanic,true,0,22
394234,8,Male,,College,Non-Hispanic,true,0,1
394235,8,Male,,College,Non-Hispanic,true,0,0
394236,12,Male,,Some College,Non-Hispanic,true,7,64
394237,14,Female,,Graduate,Non-Hispanic,true,14,44
394238,15,Male,,Some College,Non-Hispanic,true,2,59
394239,8,Male,,College,Non-Hispanic,true,0,10
394240,12,Male,,Graduate,Non-Hispanic,true,8,112
394241,13,Male,,Secondary,Non-Hispanic,true,14,149
394242,12,Female,,College,Non-Hispanic,true,66,217
394243,17,Male,,College,Hispanic,true,31,118
394244,9,Female,,College,Non-Hispanic,true,0,35
394245,10,Male,,College,Non-Hispanic,true,0,104
394246,9,Female,,Graduate,Non-Hispanic,true,0,7
394247,12,Female,,Secondary,Non-Hispanic,true,0,99
394248,13,Female,,Graduate,Non-Hispanic,true,4,240
394249,11,Female,,Graduate,Non-Hispanic,true,2,47
394250,17,Male,,College,Non-Hispanic,true,21,198
394251,17,Female,,Some College,Non-Hispanic,true,25,112
394252,13,Male,,Secondary,Non-Hispanic,true,218,238
394253,15,Female,,College,Non-Hispanic,true,4,215
394254,12,Male,,Some College,Non-Hispanic,true,7,85
394255,9,Male,,Secondary,Non-Hispanic,true,2,16
394256,16,Female,,Graduate,Non-Hispanic,true,13,188
394257,13,Male,,College,Non-Hispanic,true,53,75
394258,11,Male,,Graduate,Non-Hispanic,true,18,79
394259,8,Male,,Some College,Hispanic,true,21,41
394260,11,Male,,College,Non-Hispanic,true,2,26
394261,13,Female,,Some Graduate,Non-Hispanic,true,22,395
394262,12,Male,,Some Graduate,Non-Hispanic,true,8,264
394263,8,Male,,Some Secondary,Non-Hispanic,true,0,0
394264,8,Male,,Graduate,Non-Hispanic,true,0,7
394265,13,Female,,Some College,Non-Hispanic,true,4,55
394266,8,Male,,Graduate,Non-Hispanic,true,0,0
394267,12,Female,,Graduate,Non-Hispanic,true,12,164
394268,17,Female,,College,Non-Hispanic,true,60,396
394269,16,Female,,College,Non-Hispanic,true,0,92
394270,16,Female,,College,Hispanic,true,8,123
394271,18,Female,,College,Hispanic,true,11,199
394272,17,Female,,Graduate,Non-Hispanic,true,11,49
394273,17,Female,,Graduate,Non-Hispanic,true,69,150
394274,11,Female,,Graduate,Non-Hispanic,true,10,68
394275,16,Female,,College,Non-Hispanic,true,62,340
394276,14,Female,,Some Graduate,Non-Hispanic,true,5,70
394277,8,Female,,Some College,Non-Hispanic,true,1,13
394278,9,Male,,Graduate,Non-Hispanic,true,1,47
394279,11,Male,,Graduate,Non-Hispanic,true,4,72
394280,8,Male,,Graduate,Non-Hispanic,true,0,18
394281,13,Female,,Secondary,Hispanic,true,44,395
394282,11,Female,,Some College,Non-Hispanic,true,11,124
394283,13,Female,,Graduate,Non-Hispanic,true,0,54
394284,8,Male,,Graduate,Non-Hispanic,true,0,0
394285,12,Female,,Some College,Non-Hispanic,true,9,90
394286,13,Female,,College,Non-Hispanic,true,4,46
394287,12,Female,,Graduate,Non-Hispanic,true,2,62
394288,18,Female,,Graduate,Non-Hispanic,true,146,351
394289,12,Male,,College,Non-Hispanic,true,7,140
394290,16,Male,,College,Non-Hispanic,true,33,394
394291,9,Male,,Graduate,Non-Hispanic,true,3,14
394292,10,Male,,College,Non-Hispanic,true,5,105
394293,12,Female,,Secondary,Non-Hispanic,true,20,52
394294,11,Female,,College,Non-Hispanic,true,1,18
394295,11,Female,,College,Non-Hispanic,true,69,173
394296,14,Female,,Secondary,Non-Hispanic,true,0,60
394297,13,Female,,Secondary,Non-Hispanic,true,140,182
394298,13,Female,,Graduate,Non-Hispanic,true,15,165
394299,12,Male,,Graduate,Non-Hispanic,true,0,37
394300,8,Male,,Some Secondary,Non-Hispanic,true,0,0
394301,17,Male,,Graduate,Non-Hispanic,true,42,331
394302,14,Male,,Some College,Non-Hispanic,true,2,36
394303,13,Female,,Graduate,Non-Hispanic,true,1,55
394304,17,Male,,Graduate,Non-Hispanic,true,205,276
394305,13,Female,,Graduate,Non-Hispanic,true,19,94
394306,13,Male,,Secondary,Non-Hispanic,true,25,114
394307,17,Male,,Secondary,Non-Hispanic,true,350,396
394308,14,Male,,Graduate,Non-Hispanic,true,0,0
394309,18,Male,,College,Non-Hispanic,true,74,166
394310,16,Male,,Secondary,Non-Hispanic,true,41,80
394311,8,Male,,Graduate,Non-Hispanic,true,1,2
394312,9,Male,,Secondary,Hispanic,true,19,127
394313,18,Female,,College,Non-Hispanic,true,278,389
394314,12,Female,,College,Hispanic,true,0,77
394315,8,Female,,Some Secondary,Non-Hispanic,true,0,0
394316,14,Male,,Some College,Non-Hispanic,true,371,381
394317,11,Male,,College,Non-Hispanic,true,10,96
394318,17,Female,,College,Non-Hispanic,true,59,266
394319,11,Male,,College,Non-Hispanic,true,3,87
394320,17,Female,,Graduate,Non-Hispanic,true,41,178
394321,18,Female,,Secondary,Hispanic,true,18,131
394322,8,Male,,Graduate,Non-Hispanic,true,0,7
394323,17,Female,,Some College,Non-Hispanic,true,17,232
394324,13,Male,,Graduate,Non-Hispanic,true,1,50
394325,13,Female,,Secondary,Non-Hispanic,true,1,39
394326,12,Female,,Some College,Non-Hispanic,true,2,131
394327,14,Male,,Some College,Non-Hispanic,true,73,395
394328,11,Male,,Some College,Non-Hispanic,true,3,33
394329,12,Male,,Graduate,Non-Hispanic,true,7,29
394330,11,Female,,Graduate,Non-Hispanic,true,14,56
394331,11,Male,,College,Non-Hispanic,true,4,23
394332,15,Male,,Secondary,Non-Hispanic,true,65,268
394333,11,Female,,Graduate,Non-Hispanic,true,9,67
394334,17,Female,,Secondary,Non-Hispanic,true,39,126
394335,12,Female,,Secondary,Non-Hispanic,true,0,9
394336,17,Female,,Graduate,Non-Hispanic,true,234,285
394337,18,Male,,Some Graduate,Non-Hispanic,true,29,151
394338,8,Male,,Graduate,Non-Hispanic,true,0,19
394339,9,Female,,Some College,Non-Hispanic,true,12,396
394340,13,Male,,Some Secondary,Non-Hispanic,true,52,190
394341,11,Female,,Some College,Non-Hispanic,true,6,44
394342,12,Male,,Graduate,Non-Hispanic,true,9,51
394343,14,Male,,Graduate,Non-Hispanic,true,63,212
394344,9,Male,,Graduate,Non-Hispanic,true,1,37
394345,14,Female,,Graduate,Non-Hispanic,true,2,101
394346,8,Male,,Graduate,Non-Hispanic,true,0,14
394347,16,Female,,College,Non-Hispanic,true,18,88
394348,12,Female,,Secondary,Hispanic,true,0,7
394349,8,Female,,Graduate,Hispanic,true,0,7
394350,16,Male,,Some Graduate,Hispanic,true,17,235
394351,18,Male,,Graduate,Non-Hispanic,true,36,347
394352,15,Male,,Secondary,Non-Hispanic,true,18,166
394353,14,Female,,Graduate,Non-Hispanic,true,29,155
394354,13,Male,,Some College,Non-Hispanic,true,7,229
394355,13,Female,,Graduate,Non-Hispanic,true,14,149
394356,18,Male,,Some College,Non-Hispanic,true,164,288
394357,8,Male,,Graduate,Non-Hispanic,true,0,11
394358,17,Male,,College,Non-Hispanic,true,134,208
394359,16,Male,,Graduate,Non-Hispanic,true,35,145
394360,8,Male,,Some Graduate,Hispanic,true,3,17
394361,16,Male,,College,Non-Hispanic,true,28,77
394362,17,Male,,Graduate,Non-Hispanic,true,10,141
394363,13,Female,,College,Non-Hispanic,true,14,130
394364,11,Female,,College,Non-Hispanic,true,27,92
394365,8,Female,,College,Non-Hispanic,true,0,20
394366,12,Female,,College,Non-Hispanic,true,1,8
394367,17,Male,,Graduate,Non-Hispanic,true,0,240
394368,14,Female,,College,Non-Hispanic,true,4,90
394369,12,Female,,College,Non-Hispanic,true,5,26
394370,16,Female,,Some College,Non-Hispanic,true,20,256
394371,18,Female,,Some College,Non-Hispanic,true,27,94
394372,10,Female,,Some College,Non-Hispanic,true,9,41
394373,11,Female,,Some College,Non-Hispanic,true,21,80
394374,12,Female,,Some College,Non-Hispanic,true,40,126
394375,9,Female,,Graduate,Non-Hispanic,true,5,45
394376,8,Male,,Graduate,Non-Hispanic,true,4,27
394377,11,Female,,Graduate,Non-Hispanic,true,1,6
394378,16,Female,,College,Non-Hispanic,true,2,148
394379,13,Male,,Some Graduate,Non-Hispanic,true,8,18
394380,16,Female,,College,Non-Hispanic,true,8,46
394381,13,Male,,Graduate,Non-Hispanic,true,5,129
394382,11,Male,,Graduate,Non-Hispanic,true,1,1
394383,14,Male,,Graduate,Non-Hispanic,true,3,53
394384,9,Female,,Graduate,Non-Hispanic,true,0,17
394385,12,Male,,Graduate,Non-Hispanic,true,25,90
394386,14,Female,,Some College,Hispanic,true,72,232
394387,8,Female,,College,Non-Hispanic,true,6,37
394388,15,Male,,College,Non-Hispanic,true,57,113
394389,14,Female,,College,Non-Hispanic,true,0,71
394390,15,Female,,Graduate,Non-Hispanic,true,26,84
394391,14,Male,,College,Hispanic,true,4,136
394392,10,Male,,Graduate,Non-Hispanic,true,0,27
394393,13,Male,,Secondary,Hispanic,true,29,65
394394,10,Male,,Graduate,Non-Hispanic,true,0,8
394395,12,Male,,College,Non-Hispanic,true,9,64
394396,9,Male,,Graduate,Non-Hispanic,true,0,7
394397,10,Male,,Graduate,Non-Hispanic,true,0,7
394398,13,Male,,College,Non-Hispanic,true,7,98
394399,16,Female,,Some College,Hispanic,true,17,117
394400,13,Male,,Graduate,Non-Hispanic,true,6,87
394401,8,Male,,College,Non-Hispanic,true,3,136
394402,16,Female,,Graduate,Non-Hispanic,true,34,152
394403,13,Male,,Some College,Non-Hispanic,true,8,43
394404,8,Male,,Some College,Non-Hispanic,true,5,14
394405,14,Male,,College,Non-Hispanic,true,16,137
394406,13,Male,,College,Non-Hispanic,true,5,37
394407,15,Male,,College,Non-Hispanic,true,4,142
394408,9,Male,,Graduate,Non-Hispanic,true,0,32
394409,16,Female,,College,Non-Hispanic,true,18,119
394410,17,Male,,College,Hispanic,true,13,114
394411,17,Male,,College,Non-Hispanic,true,15,211
394412,12,Female,,College,Non-Hispanic,true,6,47
394413,8,Male,,Graduate,Non-Hispanic,true,0,32
394414,13,Male,,Graduate,Non-Hispanic,true,2,34
394415,16,Male,,Some College,Non-Hispanic,true,59,396
394416,8,Male,,Graduate,Non-Hispanic,true,0,8
394417,16,Male,,Secondary,Non-Hispanic,true,3,4
394418,13,Male,,Graduate,Non-Hispanic,true,13,133
394419,16,Female,,Graduate,Non-Hispanic,true,24,183
394420,13,Female,,Graduate,Hispanic,true,0,27
394421,14,Male,,Graduate,Non-Hispanic,true,7,66
394422,16,Male,,Graduate,Non-Hispanic,true,71,174
394423,17,Male,,College,Non-Hispanic,true,31,111
394424,11,Female,,Graduate,Non-Hispanic,true,3,61
394425,12,Female,,Graduate,Non-Hispanic,true,2,19
394426,11,Female,,Graduate,Non-Hispanic,true,0,19
394427,18,Female,,Secondary,Non-Hispanic,true,29,149
394428,8,Female,,College,Non-Hispanic,true,0,3
394429,14,Male,,Graduate,Non-Hispanic,true,4,25
394430,13,Female,,Secondary,Hispanic,true,12,47
394431,10,Male,,College,Non-Hispanic,true,4,57
394432,18,Male,,Secondary,Non-Hispanic,true,19,174
394433,12,Male,,College,Non-Hispanic,true,2,72
394434,15,Male,,College,Non-Hispanic,true,0,46
394435,13,Male,,College,Non-Hispanic,true,0,36
394436,18,Male,,College,Hispanic,true,30,249
394437,14,Male,,College,Non-Hispanic,true,0,36
394438,8,Female,,College,Non-Hispanic,true,0,41
394439,13,Male,,College,Non-Hispanic,true,0,28
394440,10,Male,,College,Non-Hispanic,true,0,45
394441,16,Male,,Some College,Non-Hispanic,true,15,154
394442,14,Male,,Some College,Non-Hispanic,true,29,301
394443,18,Female,,Graduate,Non-Hispanic,true,75,246
394444,9,Male,,College,Non-Hispanic,true,4,51
394445,11,Male,,Graduate,Non-Hispanic,true,1,61
394446,8,Male,,Primary,Non-Hispanic,true,0,0
394447,15,Male,,College,Hispanic,true,16,45
394448,12,Male,,Some College,Non-Hispanic,true,10,36
394449,12,Female,,Some Secondary,Non-Hispanic,true,7,41
394450,15,Female,,College,Non-Hispanic,true,14,215
394451,18,Male,,College,Non-Hispanic,true,14,31
394452,15,Male,,Some College,Non-Hispanic,true,240,396
394453,17,Female,,Graduate,Non-Hispanic,true,11,394
394454,11,Male,,Some College,Non-Hispanic,true,0,71
394455,8,Male,,Some College,Non-Hispanic,true,0,21
394456,12,Male,,College,Non-Hispanic,true,5,113
394457,10,Female,,Some College,Hispanic,true,25,396
394458,9,Male,,Some College,Non-Hispanic,true,52,75
394459,14,Male,,Some College,Non-Hispanic,true,42,187
394460,14,Male,,College,Non-Hispanic,true,29,121
394461,8,Male,,Secondary,Non-Hispanic,true,0,54
394462,15,Male,,Secondary,Non-Hispanic,true,22,393
394463,16,Female,,College,Non-Hispanic,true,14,171
394464,8,Male,,Some College,Non-Hispanic,true,3,70
394465,15,Male,,Some Secondary,Non-Hispanic,true,1,24
394466,14,Male,,Secondary,Non-Hispanic,true,1,221
394467,16,Male,,Secondary,Non-Hispanic,true,5,86
394468,10,Female,,College,Hispanic,true,3,92
394469,12,Male,,College,Non-Hispanic,true,2,97
394470,11,Female,,College,Hispanic,true,0,57
394471,14,Female,,College,Non-Hispanic,true,21,136
394472,8,Female,,Secondary,Non-Hispanic,true,0,32
394473,16,Male,,Graduate,Non-Hispanic,true,19,173
394474,12,Male,,Secondary,Non-Hispanic,true,0,4
394475,8,Female,,College,Non-Hispanic,true,75,215
394476,15,Male,,Some College,Non-Hispanic,true,241,394
394477,14,Male,,College,Non-Hispanic,true,66,306
394478,18,Male,,Some Secondary,Non-Hispanic,true,1,10
394479,14,Male,,Some College,Non-Hispanic,true,347,390
394480,8,Female,,Secondary,Non-Hispanic,true,3,22
394481,18,Female,,Graduate,Non-Hispanic,true,27,103
394482,17,Male,,Secondary,Non-Hispanic,true,0,396
394483,8,Male,,Secondary,Hispanic,true,1,169
394484,11,Female,,College,Non-Hispanic,true,1,10
394485,14,Female,,Some College,Non-Hispanic,true,9,26
394486,10,Female,,Secondary,Non-Hispanic,true,36,49
394487,10,Female,,Some College,Non-Hispanic,true,27,109
394488,8,Female,,Graduate,Non-Hispanic,true,240,392
394489,11,Male,,Some College,Non-Hispanic,true,27,396
394490,9,Female,,College,Hispanic,true,6,31
394491,11,Male,,Some College,Non-Hispanic,true,0,0
394492,12,Male,,Some College,Non-Hispanic,true,27,57
394493,12,Male,,Some College,Non-Hispanic,true,56,396
394494,8,Male,,Secondary,Non-Hispanic,true,0,16
394495,11,Male,,Secondary,Non-Hispanic,true,0,4
394496,13,Female,,Some College,Non-Hispanic,true,57,274
394497,17,Male,,Secondary,Non-Hispanic,true,4,27
394498,8,Male,,Some College,Non-Hispanic,true,2,17
394499,16,Male,,Some College,Non-Hispanic,true,8,70
394500,13,Female,,Secondary,Non-Hispanic,true,162,395
394501,14,Female,,Secondary,Non-Hispanic,true,6,41
394502,11,Female,,College,Non-Hispanic,true,234,389
394503,11,Female,,Secondary,Non-Hispanic,true,160,325
394504,9,Female,,Some College,Non-Hispanic,true,58,160
394505,14,Female,,College,Non-Hispanic,true,42,185
394506,12,Male,,College,Hispanic,true,41,98
394507,8,Male,,College,Non-Hispanic,true,1,258
394508,12,Female,,College,Non-Hispanic,true,3,116
394509,13,Female,,Secondary,Non-Hispanic,true,0,1
394510,15,Male,,Some Graduate,Non-Hispanic,true,18,111
394511,18,Male,,Some Graduate,Non-Hispanic,true,65,233
394512,13,Male,,Graduate,Non-Hispanic,true,19,83
394513,16,Female,,Graduate,Non-Hispanic,true,54,242
394514,13,Male,,Graduate,Non-Hispanic,true,32,95
394515,11,Male,,College,Non-Hispanic,true,2,91
394516,10,Female,,College,Non-Hispanic,true,1,27
394517,16,Male,,College,Non-Hispanic,true,10,116
394518,8,Male,,Graduate,Non-Hispanic,true,1,1
394519,8,Male,,Graduate,Non-Hispanic,true,0,7
394520,17,Female,,Graduate,Non-Hispanic,true,14,243
394521,13,Female,,College,Non-Hispanic,true,17,127
394522,12,Male,,Graduate,Non-Hispanic,true,1,49
394523,16,Male,,Graduate,Non-Hispanic,true,79,132
394524,14,Female,,Graduate,Non-Hispanic,true,10,41
394525,17,Female,,Graduate,Non-Hispanic,true,30,136
394526,15,Female,,Graduate,Non-Hispanic,true,7,59
394527,17,Female,,Graduate,Non-Hispanic,true,9,64
394528,15,Male,,College,Non-Hispanic,true,20,84
394529,17,Male,,College,Non-Hispanic,true,34,160
394530,15,Male,,College,Non-Hispanic,true,45,196
394531,16,Female,,College,Non-Hispanic,true,58,119
394532,10,Female,,Graduate,Non-Hispanic,true,1,20
394533,14,Male,,Graduate,Non-Hispanic,true,4,26
394534,17,Male,,Graduate,Non-Hispanic,true,7,87
394535,8,Male,,Graduate,Hispanic,true,1,6
394536,13,Male,,Graduate,Non-Hispanic,true,3,12
394537,11,Female,,Some College,Non-Hispanic,true,5,15
394538,13,Male,,Graduate,Non-Hispanic,true,53,204
394539,12,Male,,College,Non-Hispanic,true,0,0
394540,10,Male,,College,Non-Hispanic,true,0,0
394541,14,Male,,Graduate,Non-Hispanic,true,47,186
394542,15,Male,,Graduate,Non-Hispanic,true,0,14
394543,15,Male,,College,Non-Hispanic,true,34,257
394544,15,Female,,Graduate,Non-Hispanic,true,7,87
394545,8,Male,,College,Non-Hispanic,true,0,3
394546,11,Male,,College,Non-Hispanic,true,0,27
394547,12,Female,,Graduate,Non-Hispanic,true,6,20
394548,9,Male,,Graduate,Non-Hispanic,true,0,23
394549,9,Female,,Some College,Non-Hispanic,true,0,2
394550,14,Female,,Some College,Hispanic,true,11,57
394551,10,Male,,College,Non-Hispanic,true,0,11
394552,14,Male,,College,Non-Hispanic,true,9,84
394553,13,Male,,Graduate,Non-Hispanic,true,7,56
394554,11,Male,,Graduate,Non-Hispanic,true,0,89
394555,13,Female,,Graduate,Non-Hispanic,true,0,49
394556,14,Female,,Graduate,Non-Hispanic,true,71,98
394557,11,Male,,Graduate,Non-Hispanic,true,7,57
394558,14,Female,,Some Graduate,Hispanic,true,11,13
394559,8,Male,,Some College,Non-Hispanic,true,0,7
394560,13,Male,,Graduate,Non-Hispanic,true,4,40
394561,14,Female,,College,Non-Hispanic,true,7,92
394562,8,Female,,Graduate,Non-Hispanic,true,2,71
394563,8,Female,,Graduate,Non-Hispanic,true,0,79
394564,8,Male,,Graduate,Non-Hispanic,true,0,7
394565,15,Male,,Graduate,Non-Hispanic,true,12,153
394566,9,Male,,College,Non-Hispanic,true,0,15
394567,9,Male,,Graduate,Non-Hispanic,true,0,6
394568,13,Male,,Graduate,Non-Hispanic,true,2,74
394569,11,Female,,College,Non-Hispanic,true,1,378
394570,14,Male,,Graduate,Non-Hispanic,true,1,124
394571,14,Female,,Some College,Hispanic,true,21,52
394572,9,Female,,Some Graduate,Non-Hispanic,true,0,3
394573,10,Male,,Graduate,Non-Hispanic,true,3,18
394574,8,Male,,Graduate,Non-Hispanic,true,0,4
394575,10,Male,,Graduate,Non-Hispanic,true,0,16
394576,12,Male,,Graduate,Non-Hispanic,true,0,7
394577,10,Female,,Graduate,Non-Hispanic,true,0,25
394578,8,Male,,Graduate,Non-Hispanic,true,1,34
394579,9,Male,,Graduate,Non-Hispanic,true,0,25
394580,12,Male,,College,Non-Hispanic,true,10,62
394581,12,Male,,Graduate,Non-Hispanic,true,6,34
394582,9,Female,,Some Graduate,Non-Hispanic,true,2,7
394583,8,Female,,Graduate,Non-Hispanic,true,0,37
394584,8,Male,,Graduate,Non-Hispanic,true,0,6
394585,10,Male,,Graduate,Non-Hispanic,true,1,39
394586,8,Female,,Graduate,Non-Hispanic,true,0,5
394587,17,Female,,Graduate,Non-Hispanic,true,84,194
394588,17,Male,,Graduate,Non-Hispanic,true,23,122
394589,8,Male,,College,Non-Hispanic,true,0,6
394590,14,Male,,College,Non-Hispanic,true,3,99
394591,16,Female,,Graduate,Non-Hispanic,true,21,267
394592,9,Male,,Graduate,Non-Hispanic,true,1,46
394593,14,Male,,Graduate,Non-Hispanic,true,18,135
394594,8,Female,,College,Non-Hispanic,true,0,5
394595,8,Male,,College,Non-Hispanic,true,0,8
394596,8,Female,,Graduate,Non-Hispanic,true,0,62
394597,9,Female,,Graduate,Non-Hispanic,true,1,28
394598,9,Male,,Graduate,Non-Hispanic,true,0,21
394599,10,Male,,Graduate,Non-Hispanic,true,1,6
394600,10,Male,,College,Non-Hispanic,true,0,19
394601,11,Male,,College,Non-Hispanic,true,0,39
394602,10,Male,,College,Non-Hispanic,true,0,27
394603,8,Female,,Graduate,Non-Hispanic,true,0,7
394604,8,Female,,College,Non-Hispanic,true,0,7
394605,8,Male,,College,Non-Hispanic,true,3,18
394606,9,Male,,College,Non-Hispanic,true,5,35
394607,14,Female,,College,Non-Hispanic,true,1,96
394608,8,Male,,Some College,Non-Hispanic,true,1,26
394609,10,Male,,College,Non-Hispanic,true,0,49
394610,15,Male,,College,Non-Hispanic,true,3,76
394611,14,Male,,Some College,Hispanic,true,38,193
394612,14,Male,,Graduate,Non-Hispanic,true,4,40
394613,14,Male,,Some College,Non-Hispanic,true,114,214
394614,16,Female,,Graduate,Non-Hispanic,true,13,176
394615,10,Female,,College,Non-Hispanic,true,6,23
394616,10,Female,,College,Non-Hispanic,true,1,1
394617,13,Male,,Graduate,Non-Hispanic,true,11,37
394618,13,Female,,College,Non-Hispanic,true,6,73
394619,14,Female,,College,Non-Hispanic,true,6,36
394620,8,Female,,College,Non-Hispanic,true,2,14
394621,8,Female,,Some Graduate,Non-Hispanic,true,1,11
394622,15,Male,,Graduate,Non-Hispanic,true,0,0
394623,12,Male,,College,Non-Hispanic,true,1,54
394624,12,Female,,College,Non-Hispanic,true,1,54
394625,9,Male,,Graduate,Non-Hispanic,true,3,36
394626,12,Female,,Graduate,Non-Hispanic,true,0,0
394627,11,Male,,Graduate,Hispanic,true,0,3
394628,13,Male,,Graduate,Hispanic,true,0,8
394629,13,Male,,Graduate,Non-Hispanic,true,1,140
394630,12,Male,,Graduate,Non-Hispanic,true,0,0
394631,14,Female,,College,Non-Hispanic,true,0,0
394632,13,Female,,Graduate,Non-Hispanic,true,0,0
394633,11,Male,,College,Non-Hispanic,true,0,5
394634,10,Male,,Graduate,Non-Hispanic,true,0,42
394635,11,Female,,Graduate,Non-Hispanic,true,0,19
394636,10,Male,,College,Non-Hispanic,true,6,18
394637,11,Male,,Graduate,Non-Hispanic,true,1,33
394638,9,Male,,Graduate,Non-Hispanic,true,0,15
394639,13,Male,,Graduate,Non-Hispanic,true,0,0
394640,8,Female,,Graduate,Non-Hispanic,true,0,29
394641,10,Male,,Graduate,Non-Hispanic,true,2,23
394642,9,Female,,Graduate,Non-Hispanic,true,0,83
394643,15,Male,,Graduate,Non-Hispanic,true,70,212
394644,10,Male,,Graduate,Non-Hispanic,true,0,29
394645,12,Female,,Graduate,Non-Hispanic,true,0,0
394646,12,Female,,Some Graduate,Non-Hispanic,true,0,49
